"subj","condition","nAlt","val1","val2","val3","upVal","leftVal","rightVal","rt","chosenPos","correctPos","conf","rt2","corr","targetPos","distractorPos","dudPos","chosenItem"
"sub07",0,2,100,90,0,90,100,0,0.965817200005404,"left","left",1,0.504175099995336,1,"left","up","right","target"
"sub07",0.85,3,100,90,76,76,90,100,0.79206599999452,"right","right",1,0.746987999998964,1,"right","left","up","target"
"sub07",0.95,3,100,90,86,100,90,86,0.902634999991278,"up","up",2,0.648788000005879,1,"up","left","right","target"
"sub07",0,2,100,90,0,100,0,90,1.55474200000754,"up","up",2,1.66113239999686,1,"up","right","left","target"
"sub07",0.85,3,100,90,76,90,76,100,1.53030669999134,"right","right",3,0.455002200003946,1,"right","up","left","target"
"sub07",0,2,100,90,0,0,90,100,1.07004610000877,"right","right",2,0.403769099997589,1,"right","left","up","target"
"sub07",0,2,100,90,0,100,0,90,0.90192570000363,"up","up",2,0.357453100004932,1,"up","right","left","target"
"sub07",0.7,3,100,90,63,90,63,100,0.9575649999897,"right","right",3,0.684809700003825,1,"right","up","left","target"
"sub07",0.85,3,100,90,76,90,100,76,1.01913640000566,"left","left",2,0.403474099992309,1,"left","up","right","target"
"sub07",0.95,3,100,90,86,90,100,86,1.25322060000326,"left","left",2,2.55645800000639,1,"left","up","right","target"
"sub07",0.5,3,100,90,45,90,45,100,0.933493999997154,"up","right",2,0.41886780000641,0,"right","up","left","distractor"
"sub07",0.5,3,100,90,45,45,90,100,1.06230099999812,"left","right",2,0.659559100007755,0,"right","left","up","distractor"
"sub07",0.95,3,100,90,86,86,90,100,1.54937880000216,"right","right",2,0.716592400000081,1,"right","left","up","target"
"sub07",0.3,3,100,90,27,90,27,100,1.09007770000608,"up","right",2,0.628710999997566,0,"right","up","left","distractor"
"sub07",0.5,3,100,90,45,100,90,45,0.951579700005823,"left","up",2,0.442112400007318,0,"up","left","right","distractor"
"sub07",0.7,3,100,90,63,100,63,90,0.973166700001457,"up","up",2,0.514977399987401,1,"up","right","left","target"
"sub07",0.3,3,100,90,27,100,27,90,0.805510799997137,"up","up",2,0.333934099995531,1,"up","right","left","target"
"sub07",0.5,3,100,90,45,45,100,90,0.855109700001776,"left","left",2,0.340391100005945,1,"left","right","up","target"
"sub07",0.5,3,100,90,45,90,45,100,0.886767500007409,"up","right",2,0.508463400008623,0,"right","up","left","distractor"
"sub07",0.7,3,100,90,63,100,63,90,0.8481313999946,"up","up",2,0.743838199996389,1,"up","right","left","target"
"sub07",0.7,3,100,90,63,63,90,100,1.37505100000999,"right","right",2,0.49704550000024,1,"right","left","up","target"
"sub07",0.95,3,100,90,86,100,86,90,0.708876500008046,"up","up",2,0.378070399994613,1,"up","right","left","target"
"sub07",0.5,3,100,90,45,90,100,45,0.856995800000732,"up","left",2,0.631502599993837,0,"left","up","right","distractor"
"sub07",0.95,3,100,90,86,86,100,90,0.970358700011275,"left","left",2,0.368995199998608,1,"left","right","up","target"
"sub07",0.7,3,100,90,63,100,90,63,0.791378200010513,"up","up",2,0.419053300007363,1,"up","left","right","target"
"sub07",0,2,100,90,0,0,100,90,1.06580119999126,"left","left",1,0.558478900013142,1,"left","right","up","target"
"sub07",0.3,3,100,90,27,100,90,27,0.912782200000947,"up","up",2,0.403338300005998,1,"up","left","right","target"
"sub07",0.3,3,100,90,27,100,27,90,0.855226300001959,"up","up",1,0.545033100002911,1,"up","right","left","target"
"sub07",0.7,3,100,90,63,90,63,100,0.985170999992988,"up","right",1,0.415863799993531,0,"right","up","left","distractor"
"sub07",0.3,3,100,90,27,100,90,27,0.703521100003854,"up","up",2,0.369476199994097,1,"up","left","right","target"
"sub07",0.7,3,100,90,63,63,100,90,1.75904170000285,"left","left",2,0.48291259999678,1,"left","right","up","target"
"sub07",0.95,3,100,90,86,86,90,100,0.929159199993592,"left","right",1,0.455314699996961,0,"right","left","up","distractor"
"sub07",0.7,3,100,90,63,63,90,100,0.605525200007833,"right","right",2,0.559659400008968,1,"right","left","up","target"
"sub07",0.3,3,100,90,27,27,100,90,1.06140320000122,"left","left",2,0.446218700002646,1,"left","right","up","target"
"sub07",0.95,3,100,90,86,90,100,86,1.05893810000271,"left","left",2,0.649593699999969,1,"left","up","right","target"
"sub07",0.5,3,100,90,45,100,45,90,1.29929660000198,"up","up",2,0.375206999990041,1,"up","right","left","target"
"sub07",0,2,100,90,0,0,100,90,1.10793730001024,"left","left",1,0.51484220000566,1,"left","right","up","target"
"sub07",0.85,3,100,90,76,90,76,100,1.10300980000466,"right","right",2,0.590094499988481,1,"right","up","left","target"
"sub07",0.7,3,100,90,63,90,100,63,1.24429180000152,"up","left",2,0.427756000004592,0,"left","up","right","distractor"
"sub07",0.85,3,100,90,76,76,90,100,1.49079019999772,"right","right",2,0.746233600002597,1,"right","left","up","target"
"sub07",0.5,3,100,90,45,45,90,100,0.909814399987226,"left","right",1,0.560866900006658,0,"right","left","up","distractor"
"sub07",0.95,3,100,90,86,100,86,90,0.986236899989308,"up","up",2,0.428157899994403,1,"up","right","left","target"
"sub07",0.85,3,100,90,76,100,90,76,1.73948699999892,"up","up",2,0.494683800003259,1,"up","left","right","target"
"sub07",0.5,3,100,90,45,90,100,45,0.894151100001181,"left","left",2,0.305400700002792,1,"left","up","right","target"
"sub07",0.5,3,100,90,45,45,90,100,0.983452600004966,"right","right",3,0.401950700004818,1,"right","left","up","target"
"sub07",0.85,3,100,90,76,90,100,76,1.08436419999634,"left","left",2,0.326752900000429,1,"left","up","right","target"
"sub07",0.5,3,100,90,45,90,45,100,1.43053430000145,"up","right",2,0.398437299998477,0,"right","up","left","distractor"
"sub07",0.3,3,100,90,27,90,27,100,1.05787929998769,"right","right",2,0.368924299997161,1,"right","up","left","target"
"sub07",0.95,3,100,90,86,100,86,90,0.994239299994661,"left","up",2,0.310596399998758,0,"up","right","left","dud"
"sub07",0.85,3,100,90,76,76,100,90,1.04463230000692,"left","left",2,0.322331499992288,1,"left","right","up","target"
"sub07",0,2,100,90,0,0,100,90,1.33686939999461,"right","left",1,0.443272700009402,0,"left","right","up","distractor"
"sub07",0.85,3,100,90,76,100,76,90,0.903463399998145,"up","up",1,0.383221000010963,1,"up","right","left","target"
"sub07",0.85,3,100,90,76,76,100,90,1.09170659999654,"left","left",1,0.469804000007571,1,"left","right","up","target"
"sub07",0.95,3,100,90,86,100,90,86,0.842674700004864,"up","up",1,0.532335500000045,1,"up","left","right","target"
"sub07",0.5,3,100,90,45,45,100,90,0.714019599996391,"right","left",1,0.287147699986235,0,"left","right","up","distractor"
"sub07",0.3,3,100,90,27,90,100,27,0.864594899991062,"up","left",1,0.676799999986542,0,"left","up","right","distractor"
"sub07",0,2,100,90,0,100,0,90,1.05545369999891,"right","up",2,0.708338199998252,0,"up","right","left","distractor"
"sub07",0.3,3,100,90,27,90,100,27,0.79292570000689,"left","left",1,0.377207800003816,1,"left","up","right","target"
"sub07",0.3,3,100,90,27,27,100,90,0.924958699994022,"left","left",1,0.340330500010168,1,"left","right","up","target"
"sub07",0.95,3,100,90,86,86,100,90,0.837094100003014,"left","left",1,0.346054900001036,1,"left","right","up","target"
"sub07",0.5,3,100,90,45,90,45,100,0.744871000002604,"right","right",1,0.388839499995811,1,"right","up","left","target"
"sub07",0.7,3,100,90,63,63,90,100,1.76569349999772,"up","right",1,0.736166200003936,0,"right","left","up","dud"
"sub07",0.3,3,100,90,27,90,27,100,0.888630000001285,"right","right",1,0.439043599995784,1,"right","up","left","target"
"sub07",0.5,3,100,90,45,90,100,45,1.60431180000887,"left","left",3,0.811373400007142,1,"left","up","right","target"
"sub07",0,2,100,90,0,0,90,100,1.09728239999095,"right","right",3,0.615409899997758,1,"right","left","up","target"
"sub07",0.95,3,100,90,86,90,86,100,1.45812949999527,"left","right",2,0.720448599997326,0,"right","up","left","dud"
"sub07",0.3,3,100,90,27,27,90,100,1.0338219999976,"right","right",3,0.604343799990602,1,"right","left","up","target"
"sub07",0.7,3,100,90,63,90,63,100,0.859853500005556,"right","right",3,0.391702299995814,1,"right","up","left","target"
"sub07",0.7,3,100,90,63,100,90,63,1.12750690001121,"left","up",2,0.431726999988314,0,"up","left","right","distractor"
"sub07",0.85,3,100,90,76,100,76,90,0.811010799996438,"right","up",2,0.511522999993758,0,"up","right","left","distractor"
"sub07",0,2,100,90,0,100,0,90,1.03137880000577,"up","up",2,0.63028789999953,1,"up","right","left","target"
"sub07",0.95,3,100,90,86,90,86,100,1.20148699999845,"right","right",2,0.432260000001406,1,"right","up","left","target"
"sub07",0,2,100,90,0,0,90,100,1.00389520000317,"left","right",2,0.463350099991658,0,"right","left","up","distractor"
"sub07",0.5,3,100,90,45,45,90,100,0.888040999998339,"right","right",2,0.401076499998453,1,"right","left","up","target"
"sub07",0.3,3,100,90,27,100,90,27,0.81758250000712,"up","up",2,0.37308320000011,1,"up","left","right","target"
"sub07",0.7,3,100,90,63,90,100,63,1.02082119999977,"left","left",2,0.443434300002991,1,"left","up","right","target"
"sub07",0.85,3,100,90,76,90,76,100,0.906759599994984,"right","right",2,0.447493700004998,1,"right","up","left","target"
"sub07",0.5,3,100,90,45,100,45,90,1.12493659999745,"up","up",2,0.454829499998596,1,"up","right","left","target"
"sub07",0,2,100,90,0,90,100,0,1.22451220000221,"left","left",1,0.77485849999357,1,"left","up","right","target"
"sub07",0.95,3,100,90,86,100,86,90,1.50865790000535,"up","up",1,0.524601800003438,1,"up","right","left","target"
"sub07",0.3,3,100,90,27,100,27,90,1.09996029999456,"up","up",2,0.585856100005913,1,"up","right","left","target"
"sub07",0.3,3,100,90,27,27,100,90,1.16387110001233,"right","left",2,0.530272100004368,0,"left","right","up","distractor"
"sub07",0,2,100,90,0,100,90,0,0.926929699999164,"left","up",2,0.481968100008089,0,"up","left","right","distractor"
"sub07",0.7,3,100,90,63,90,100,63,0.995657000006759,"left","left",2,0.331002799997805,1,"left","up","right","target"
"sub07",0.7,3,100,90,63,90,63,100,1.49327900000208,"up","right",2,0.214962999991258,0,"right","up","left","distractor"
"sub07",0.85,3,100,90,76,90,100,76,1.5843193000037,"up","left",2,0.474788199993782,0,"left","up","right","distractor"
"sub07",0.95,3,100,90,86,90,100,86,0.844867699997849,"left","left",2,0.29727300000377,1,"left","up","right","target"
"sub07",0.95,3,100,90,86,86,90,100,0.935799900005804,"right","right",2,0.34760290000122,1,"right","left","up","target"
"sub07",0.3,3,100,90,27,100,90,27,1.05774609999207,"up","up",2,0.411381099998835,1,"up","left","right","target"
"sub07",0.85,3,100,90,76,90,76,100,1.14508010000282,"up","right",2,0.485888299997896,0,"right","up","left","distractor"
"sub07",0.7,3,100,90,63,63,100,90,1.15839509999205,"right","left",1,0.66758850000042,0,"left","right","up","distractor"
"sub07",0.85,3,100,90,76,100,90,76,1.18462189999991,"up","up",1,0.397703199996613,1,"up","left","right","target"
"sub07",0.95,3,100,90,86,86,90,100,1.16913530000602,"right","right",2,0.563618700005463,1,"right","left","up","target"
"sub07",0.85,3,100,90,76,76,90,100,0.866491200009477,"right","right",2,0.451116900003399,1,"right","left","up","target"
"sub07",0.85,3,100,90,76,100,90,76,1.16141459999199,"left","up",2,0.476271499996074,0,"up","left","right","distractor"
"sub07",0.95,3,100,90,86,90,100,86,1.48987449999549,"up","left",2,0.381341900007101,0,"left","up","right","distractor"
"sub07",0.5,3,100,90,45,90,100,45,0.841318499995396,"up","left",2,0.441952299996046,0,"left","up","right","distractor"
"sub07",0.95,3,100,90,86,86,100,90,1.26975020000827,"left","left",3,0.528112300002249,1,"left","right","up","target"
"sub07",0.3,3,100,90,27,100,27,90,0.962652700007311,"up","up",2,0.417561399997794,1,"up","right","left","target"
"sub07",0.7,3,100,90,63,63,100,90,1.25589649999165,"left","left",2,0.50419089999923,1,"left","right","up","target"
"sub07",0,2,100,90,0,100,90,0,1.10030180000467,"up","up",2,0.453054700003122,1,"up","left","right","target"
"sub07",0.3,3,100,90,27,27,90,100,0.821793399998569,"right","right",2,0.395318800001405,1,"right","left","up","target"
"sub07",0,2,100,90,0,0,100,90,1.4507764000009,"left","left",2,0.710845300010988,1,"left","right","up","target"
"sub07",0,2,100,90,0,90,0,100,1.39814830000978,"right","right",2,0.704475600010483,1,"right","up","left","target"
"sub07",0.7,3,100,90,63,100,63,90,1.23098290000053,"up","up",2,0.528821800005971,1,"up","right","left","target"
"sub07",0.5,3,100,90,45,100,45,90,1.08565960000851,"up","up",2,0.564721999995527,1,"up","right","left","target"
"sub07",0.7,3,100,90,63,100,90,63,1.60267160000512,"left","up",1,0.63666760000342,0,"up","left","right","distractor"
"sub07",0.7,3,100,90,63,100,63,90,1.00599759999022,"up","up",1,0.49330309999641,1,"up","right","left","target"
"sub07",0.95,3,100,90,86,100,90,86,1.39369810000062,"right","up",1,0.651400699993246,0,"up","left","right","dud"
"sub07",0.5,3,100,90,45,100,90,45,0.777914999998757,"up","up",2,0.521702199999709,1,"up","left","right","target"
"sub07",0.85,3,100,90,76,76,90,100,0.965015199995833,"right","right",2,0.409785900003044,1,"right","left","up","target"
"sub07",0.5,3,100,90,45,45,100,90,1.14592029999767,"left","left",2,0.355490600006306,1,"left","right","up","target"
"sub07",0.5,3,100,90,45,100,90,45,0.801986199992825,"up","up",2,0.396017099992605,1,"up","left","right","target"
"sub07",0,2,100,90,0,90,100,0,0.919175999995787,"up","left",2,0.376332600004389,0,"left","up","right","distractor"
"sub07",0.7,3,100,90,63,63,90,100,0.978099100000691,"right","right",2,0.482095500003197,1,"right","left","up","target"
"sub07",0,2,100,90,0,90,0,100,0.962860799991176,"up","right",2,0.538720900003682,0,"right","up","left","distractor"
"sub07",0.95,3,100,90,86,90,100,86,1.27667069999734,"left","left",2,0.676821400003973,1,"left","up","right","target"
"sub07",0.85,3,100,90,76,76,100,90,1.34372629999416,"left","left",3,0.692724799999269,1,"left","right","up","target"
"sub07",0.3,3,100,90,27,100,90,27,0.862868600001093,"up","up",2,0.477249000003212,1,"up","left","right","target"
"sub07",0.7,3,100,90,63,90,63,100,1.06371040000522,"right","right",2,0.577201699998113,1,"right","up","left","target"
"sub07",0.85,3,100,90,76,100,90,76,1.05992600000172,"up","up",2,0.510271999999532,1,"up","left","right","target"
"sub07",0.7,3,100,90,63,100,90,63,1.11430819999077,"left","up",2,0.511858700003359,0,"up","left","right","distractor"
"sub07",0.85,3,100,90,76,90,100,76,1.29124250001041,"left","left",3,0.463910600010422,1,"left","up","right","target"
"sub07",0.3,3,100,90,27,27,100,90,1.05722620000597,"left","left",3,0.715558099996997,1,"left","right","up","target"
"sub07",0,2,100,90,0,90,0,100,1.00539700000081,"up","right",2,0.552228699991247,0,"right","up","left","distractor"
"sub07",0.85,3,100,90,76,100,76,90,1.28680309999618,"up","up",1,0.595958299993072,1,"up","right","left","target"
"sub07",0.3,3,100,90,27,90,100,27,1.12928069999907,"left","left",2,0.509209099996951,1,"left","up","right","target"
"sub07",0.95,3,100,90,86,90,86,100,1.01602179999463,"up","right",2,0.546748200009461,0,"right","up","left","distractor"
"sub07",0.3,3,100,90,27,100,27,90,1.2175028000056,"up","up",2,0.631922600005055,1,"up","right","left","target"
"sub07",0.3,3,100,90,27,90,27,100,0.928586599999107,"right","right",2,0.441711200008285,1,"right","up","left","target"
"sub07",0.7,3,100,90,63,100,90,63,1.18701569999394,"left","up",3,0.508107499990729,0,"up","left","right","distractor"
"sub07",0.3,3,100,90,27,27,100,90,1.07437039999058,"left","left",2,0.395211299997754,1,"left","right","up","target"
"sub07",0.95,3,100,90,86,100,86,90,0.961862099997234,"up","up",3,1.0267240999965,1,"up","right","left","target"
"sub07",0.95,3,100,90,86,90,100,86,1.19707549999293,"left","left",2,0.52253090000886,1,"left","up","right","target"
"sub07",0.5,3,100,90,45,100,90,45,1.20050649999757,"left","up",2,0.53960369998822,0,"up","left","right","distractor"
"sub07",0,2,100,90,0,90,0,100,1.15984480000043,"right","right",2,0.504140799996094,1,"right","up","left","target"
"sub07",0,2,100,90,0,0,100,90,1.23378209999646,"left","left",2,0.647614600005909,1,"left","right","up","target"
"sub07",0.7,3,100,90,63,63,90,100,1.40730170000461,"right","right",2,0.568346500003827,1,"right","left","up","target"
"sub07",0.85,3,100,90,76,90,76,100,1.16231850000622,"up","right",1,1.00844089999737,0,"right","up","left","distractor"
"sub07",0.95,3,100,90,86,86,100,90,1.31036749998748,"right","left",2,0.570944000006421,0,"left","right","up","distractor"
"sub07",0.95,3,100,90,86,100,90,86,1.20665219999501,"up","up",1,0.633207699997001,1,"up","left","right","target"
"sub07",0.7,3,100,90,63,63,100,90,1.24691309999616,"left","left",2,0.516206999993301,1,"left","right","up","target"
"sub07",0.3,3,100,90,27,27,90,100,1.22074540000176,"right","right",3,1.00044669999625,1,"right","left","up","target"
"sub07",0.5,3,100,90,45,100,90,45,1.16081799998938,"up","up",2,0.460939099997631,1,"up","left","right","target"
"sub07",0,2,100,90,0,90,100,0,1.2675648000004,"left","left",2,0.506515799992485,1,"left","up","right","target"
"sub07",0.85,3,100,90,76,76,90,100,1.2855053999956,"right","right",2,0.509079200011911,1,"right","left","up","target"
"sub07",0,2,100,90,0,0,90,100,1.04924229999597,"right","right",2,0.52936210000189,1,"right","left","up","target"
"sub07",0.95,3,100,90,86,86,90,100,1.9347945000045,"right","right",2,0.610997700001462,1,"right","left","up","target"
"sub07",0.7,3,100,90,63,90,100,63,0.850126400007866,"left","left",2,0.397042799988412,1,"left","up","right","target"
"sub07",0.3,3,100,90,27,90,100,27,1.3759851000068,"left","left",2,0.621130700004869,1,"left","up","right","target"
"sub07",0.7,3,100,90,63,100,63,90,1.00296240000171,"up","up",2,0.501218099991092,1,"up","right","left","target"
"sub07",0.5,3,100,90,45,45,100,90,1.40298340001027,"left","left",2,0.588453799995477,1,"left","right","up","target"
"sub07",0.5,3,100,90,45,45,90,100,1.01625729999796,"right","right",2,0.598193699988769,1,"right","left","up","target"
"sub07",0.5,3,100,90,45,45,90,100,0.999175299992203,"right","right",3,0.802254299997003,1,"right","left","up","target"
"sub07",0,2,100,90,0,100,90,0,1.11214099999052,"up","up",4,0.556106199990609,1,"up","left","right","target"
"sub07",0.3,3,100,90,27,90,27,100,1.02822959999321,"right","right",2,0.425132200005464,1,"right","up","left","target"
"sub07",0.95,3,100,90,86,86,100,90,1.4045943999954,"left","left",2,0.387592399987625,1,"left","right","up","target"
"sub07",0.7,3,100,90,63,63,100,90,0.941667699997197,"right","left",3,0.762656899998547,0,"left","right","up","distractor"
"sub07",0.85,3,100,90,76,76,90,100,0.95728479999525,"left","right",2,0.347519499991904,0,"right","left","up","distractor"
"sub07",0.85,3,100,90,76,90,76,100,1.56622030001017,"right","right",2,0.402751599991461,1,"right","up","left","target"
"sub07",0.85,3,100,90,76,100,76,90,0.913874300007592,"up","up",2,0.380324099998688,1,"up","right","left","target"
"sub07",0.5,3,100,90,45,100,45,90,0.82134579999547,"up","up",2,0.325996100000339,1,"up","right","left","target"
"sub07",0.5,3,100,90,45,90,100,45,0.873214299994288,"left","left",2,0.341501999995671,1,"left","up","right","target"
"sub07",0.85,3,100,90,76,76,100,90,1.36495119999745,"right","left",2,0.364431699999841,0,"left","right","up","distractor"
"sub07",0,2,100,90,0,100,0,90,0.837098800009699,"up","up",2,0.361728499992751,1,"up","right","left","target"
"sub07",0.95,3,100,90,86,86,90,100,0.914167099996121,"right","right",2,0.38198310000007,1,"right","left","up","target"
"sub07",0,2,100,90,0,100,0,90,0.812893199996324,"up","up",2,0.338833000001614,1,"up","right","left","target"
"sub07",0.95,3,100,90,86,90,86,100,1.05259839999781,"right","right",3,0.410401000001002,1,"right","up","left","target"
"sub07",0.5,3,100,90,45,100,45,90,1.10594439999841,"up","up",2,0.493454600000405,1,"up","right","left","target"
"sub07",0.5,3,100,90,45,90,45,100,1.06351780000841,"right","right",3,0.45527750000474,1,"right","up","left","target"
"sub07",0.7,3,100,90,63,90,100,63,0.88220100000035,"left","left",2,0.379813899999135,1,"left","up","right","target"
"sub07",0.7,3,100,90,63,100,63,90,0.800078300002497,"up","up",3,0.40344379999442,1,"up","right","left","target"
"sub07",0.95,3,100,90,86,100,90,86,1.43499120000342,"left","up",2,0.399216899997555,0,"up","left","right","distractor"
"sub07",0.85,3,100,90,76,90,100,76,1.11027599999215,"left","left",2,0.368489500004216,1,"left","up","right","target"
"sub07",0,2,100,90,0,90,100,0,1.10108569999284,"up","left",2,0.425962199995411,0,"left","up","right","distractor"
"sub07",0.5,3,100,90,45,90,100,45,0.87596950000443,"left","left",2,0.372865600002115,1,"left","up","right","target"
"sub07",0,2,100,90,0,0,100,90,1.09710559999803,"left","left",2,0.356064099993091,1,"left","right","up","target"
"sub07",0.3,3,100,90,27,100,90,27,0.978165699998499,"up","up",3,0.818441600000369,1,"up","left","right","target"
"sub07",0,2,100,90,0,0,90,100,0.980766000007861,"right","right",4,0.410420200001681,1,"right","left","up","target"
"sub07",0.3,3,100,90,27,100,27,90,1.15032169999904,"right","up",4,0.406414199998835,0,"up","right","left","distractor"
"sub07",0.95,3,100,90,86,100,86,90,1.32333790000121,"up","up",2,0.377926000001025,1,"up","right","left","target"
"sub07",0.3,3,100,90,27,27,90,100,0.890588800000842,"right","right",2,0.356542299996363,1,"right","left","up","target"
"sub07",0.5,3,100,90,45,90,45,100,0.835472300008405,"up","right",2,0.267264099995373,0,"right","up","left","distractor"
"sub07",0.7,3,100,90,63,90,63,100,0.981519699998898,"right","right",2,0.430433399989852,1,"right","up","left","target"
"sub07",0.7,3,100,90,63,63,90,100,0.793906899998547,"right","right",2,0.428373899994767,1,"right","left","up","target"
"sub07",0.5,3,100,90,45,45,100,90,1.09844339999836,"left","left",1,0.4794666999951,1,"left","right","up","target"
"sub07",0.85,3,100,90,76,100,90,76,0.908492300004582,"up","up",2,0.397382299997844,1,"up","left","right","target"
"sub07",0,2,100,90,0,100,90,0,0.853572199994233,"up","up",2,0.282647700005327,1,"up","left","right","target"
"sub07",0.85,3,100,90,76,100,76,90,1.09075789999042,"up","up",3,0.857030600003782,1,"up","right","left","target"
"sub07",0,2,100,90,0,0,90,100,0.749906099998043,"right","right",3,0.428388700005598,1,"right","left","up","target"
"sub07",0.7,3,100,90,63,100,90,63,1.34619939999538,"up","up",2,0.399839700010489,1,"up","left","right","target"
"sub07",0.5,3,100,90,45,90,45,100,1.09308839999721,"right","right",3,0.481336800003191,1,"right","up","left","target"
"sub07",0.85,3,100,90,76,76,100,90,1.16907259999425,"left","left",2,0.311667199988733,1,"left","right","up","target"
"sub07",0.3,3,100,90,27,90,27,100,1.17126319999807,"up","right",2,0.38471749999735,0,"right","up","left","distractor"
"sub07",0.85,3,100,90,76,76,90,100,0.803927200002363,"right","right",3,0.428747099998873,1,"right","left","up","target"
"sub07",0,2,100,90,0,100,0,90,1.00544540000556,"up","up",2,0.334152800001903,1,"up","right","left","target"
"sub07",0.7,3,100,90,63,100,63,90,1.09483339999861,"up","up",3,0.536629700000049,1,"up","right","left","target"
"sub07",0,2,100,90,0,90,100,0,0.917571499987389,"left","left",2,0.418120699992869,1,"left","up","right","target"
"sub07",0.95,3,100,90,86,100,86,90,1.13410840000142,"right","up",2,0.501583400007803,0,"up","right","left","distractor"
"sub07",0.95,3,100,90,86,100,90,86,1.23444730001211,"up","up",2,0.564173499995377,1,"up","left","right","target"
"sub07",0.7,3,100,90,63,100,90,63,1.04667820000031,"up","up",3,0.46610820000933,1,"up","left","right","target"
"sub07",0.3,3,100,90,27,100,90,27,0.864161499994225,"left","up",2,0.436173800000688,0,"up","left","right","distractor"
"sub07",0.85,3,100,90,76,90,100,76,1.03108729999803,"left","left",2,0.413874100006069,1,"left","up","right","target"
"sub07",0.7,3,100,90,63,100,63,90,0.83203649999632,"up","up",2,0.53159680000681,1,"up","right","left","target"
"sub07",0,2,100,90,0,90,0,100,0.762879000001703,"right","right",3,0.5467357999878,1,"right","up","left","target"
"sub07",0,2,100,90,0,90,100,0,0.734793499999796,"left","left",2,0.409664399994654,1,"left","up","right","target"
"sub07",0.95,3,100,90,86,100,90,86,0.870118899998488,"up","up",3,0.456804600005853,1,"up","left","right","target"
"sub07",0.7,3,100,90,63,63,100,90,0.770315100002335,"left","left",2,0.405475699997623,1,"left","right","up","target"
"sub07",0,2,100,90,0,0,100,90,1.10878379999485,"left","left",3,0.469787399997585,1,"left","right","up","target"
"sub07",0.3,3,100,90,27,27,100,90,1.0110607999959,"left","left",2,0.462101400000392,1,"left","right","up","target"
"sub07",0.3,3,100,90,27,100,27,90,0.869033299997682,"up","up",3,0.691790800003218,1,"up","right","left","target"
"sub07",0.7,3,100,90,63,63,90,100,1.18817729999137,"right","right",3,0.580852300001425,1,"right","left","up","target"
"sub07",0,2,100,90,0,0,90,100,0.909228599994094,"right","right",2,0.412010799991549,1,"right","left","up","target"
"sub07",0.95,3,100,90,86,90,86,100,1.34604509999917,"up","right",2,0.50924600000144,0,"right","up","left","distractor"
"sub07",0.5,3,100,90,45,45,90,100,1.43177959999593,"left","right",2,0.483938699995633,0,"right","left","up","distractor"
"sub07",0.3,3,100,90,27,90,100,27,1.17164860000776,"left","left",3,0.683859699987806,1,"left","up","right","target"
"sub07",0.5,3,100,90,45,45,90,100,1.39207129999704,"left","right",3,0.735368800000288,0,"right","left","up","distractor"
"sub07",0.5,3,100,90,45,100,90,45,0.867505000001984,"up","up",3,0.751310000006924,1,"up","left","right","target"
"sub07",0.7,3,100,90,63,90,63,100,0.945042300008936,"right","right",3,0.58819300000323,1,"right","up","left","target"
"sub07",0.85,3,100,90,76,90,76,100,1.99104179999267,"left","right",2,0.619223199988483,0,"right","up","left","dud"
"sub07",0,2,100,90,0,100,90,0,0.874968200005242,"up","up",3,0.52793089998886,1,"up","left","right","target"
"sub07",0.3,3,100,90,27,100,90,27,0.960797499996261,"left","up",3,0.593324300003587,0,"up","left","right","distractor"
"sub07",0.95,3,100,90,86,86,90,100,1.39397099999769,"up","right",2,0.501066299999366,0,"right","left","up","dud"
"sub07",0.5,3,100,90,45,45,100,90,1.14214110000466,"left","left",2,0.509381700001541,1,"left","right","up","target"
"sub07",0,2,100,90,0,0,100,90,1.32850969998981,"left","left",1,0.643131400007405,1,"left","right","up","target"
"sub07",0.95,3,100,90,86,90,86,100,1.15975079999771,"right","right",3,0.508234400011133,1,"right","up","left","target"
"sub07",0.5,3,100,90,45,100,90,45,0.932715199989616,"up","up",2,0.462616199991317,1,"up","left","right","target"
"sub07",0.7,3,100,90,63,90,63,100,1.19920760000241,"up","right",2,0.518451700001606,0,"right","up","left","distractor"
"sub07",0.5,3,100,90,45,90,100,45,0.939394700006233,"left","left",2,0.656690799994976,1,"left","up","right","target"
"sub07",0.7,3,100,90,63,63,90,100,1.0081407000107,"right","right",2,0.617598899989389,1,"right","left","up","target"
"sub07",0.85,3,100,90,76,76,90,100,1.60321499999554,"right","right",2,0.768980699998792,1,"right","left","up","target"
"sub07",0.5,3,100,90,45,90,100,45,1.05011260000174,"left","left",2,0.559089199989103,1,"left","up","right","target"
"sub07",0.95,3,100,90,86,90,100,86,1.23941880000348,"left","left",2,0.58480939999572,1,"left","up","right","target"
"sub07",0.3,3,100,90,27,90,27,100,1.40734099999827,"right","right",3,0.504652800009353,1,"right","up","left","target"
"sub07",0,2,100,90,0,100,90,0,1.06882060000498,"up","up",2,0.718455899987021,1,"up","left","right","target"
"sub07",0,2,100,90,0,100,0,90,1.34954059998563,"up","up",3,0.770627699996112,1,"up","right","left","target"
"sub07",0.3,3,100,90,27,27,90,100,1.1356409,"right","right",2,0.401142400005483,1,"right","left","up","target"
"sub07",0,2,100,90,0,90,0,100,1.13067339999543,"right","right",3,0.513922999991337,1,"right","up","left","target"
"sub07",0.95,3,100,90,86,86,100,90,1.36365959999966,"left","left",2,0.555720200005453,1,"left","right","up","target"
