"trial","start","end","x","y","mad.x","mad.y","peak.vx","peak.vy","dur","event","participant","Condition","UVal","LVal","RVal","item"
10,315.421439600061,315.721432699938,0.488296770723537,8.74620938301086,0.0567008711961564,0.231327160692215,-0.0508673028089106,0.0960636138916016,0.299993099877611,"fixation","sub10",0.85,100,76,90,"up"
10,315.804793100106,315.904734600103,10.6505727767944,-6.84371399879456,0.0528119410514832,0.0648814946651459,-0.0536255836486816,-0.0868655443191528,0.0999414999969304,"fixation","sub10",0.85,100,76,90,"right"
11,317.754740100005,317.929755600053,0.0714376866817474,-1.90912652015686,0.0346266196668148,0.0600026838183403,-0.0660796593874693,-0.119792729616165,0.175015500048175,"fixation","sub10",0.7,63,100,90,"noFix"
11,317.971421200084,318.138068999979,-1.18199290335178,1.4080938398838,0.0367561562240124,0.0540419609427452,0.0491127073764801,0.17314887046814,0.166647799895145,"fixation","sub10",0.7,63,100,90,"noFix"
11,318.171416600002,318.271406700136,-1.20118674635887,8.09869396686554,0.0456322887003422,0.106875906085968,-0.0704635381698608,0.123416662216187,0.0999901001341641,"fixation","sub10",0.7,63,100,90,"up"
11,318.329742399976,318.49639580003,-10.8887207508087,-7.72994673252106,0.0490685943603516,0.0947874413251877,-0.0753872394561768,-0.201040744781494,0.166653400054201,"fixation","sub10",0.7,63,100,90,"left"
11,318.563081600005,318.788046799949,10.8780603408813,-6.87491273880005,0.167274928665161,0.0752281897544861,0.141167163848877,0.0551421642303467,0.224965199944563,"fixation","sub10",0.7,63,100,90,"right"
11,318.854735900066,318.979725000099,0.888598933815956,8.98864483833313,0.0615504374921322,0.0581979064464569,-0.12323385477066,0.160362958908081,0.124989100033417,"fixation","sub10",0.7,63,100,90,"up"
12,320.471405300079,320.679746699985,-0.0415507853031158,-1.23677086830139,0.0638946023136377,0.22756105876565,0.0544788166880608,0.0673336982727051,0.208341399906203,"fixation","sub10",0.7,90,63,100,"noFix"
12,320.713080300018,320.913071000017,-1.34487053751945,3.27082306146622,0.0502030422627926,0.128067613828182,-0.0356245934963226,-0.0722216963768005,0.199990699999034,"fixation","sub10",0.7,90,63,100,"noFix"
12,320.971349200117,321.07133990014,-10.9384660720825,-7.03312921524048,0.0190864728927612,0.0661513693571091,-0.0293776988983154,0.0960773229598999,0.0999907000223175,"fixation","sub10",0.7,90,63,100,"left"
12,321.138063000049,321.24638840009,11.2063140869141,-6.91343069076538,0.0268778655052185,0.0706174046516418,0.0753552913665771,-0.0752277374267578,0.108325400040485,"fixation","sub10",0.7,90,63,100,"right"
12,321.296330800047,321.621334500029,-0.00626707822084427,9.26994180679321,0.04897705424577,0.130700063180923,0.0586386770009995,0.105413198471069,0.325003699981607,"fixation","sub10",0.7,90,63,100,"up"
