"trial","start","end","x","y","mad.x","mad.y","peak.vx","peak.vy","dur","event","participant","Condition","UVal","LVal","RVal","ChosenITM","CorrectITM","Conf","item"
90,664.824334999546,664.941006400157,11.033234834671,-5.91007363796234,0.0756364584445953,0.0389926644802093,-0.11665153503418,0.161697745323181,0.116671400610358,"fixation","sub05",0.95,100,90,86,"left","up",3,"right"
90,665.024305899628,665.332658599596,-0.292817706242204,10.4204006195068,0.0843039635214955,0.063713952255249,0.0650217933580279,-0.142878293991089,0.308352699968964,"fixation","sub05",0.95,100,90,86,"left","up",3,"up"
90,665.357657499611,665.465987999924,0.476284697651863,12.1640286445618,0.0319695040807128,0.0502456807136536,0.0401241555809975,-0.138250827789307,0.10833050031215,"fixation","sub05",0.95,100,90,86,"left","up",3,"up"
90,665.524295899551,665.799321400002,-7.93097877502441,-5.87526369094849,0.0418844793319702,0.102421712350845,0.0581581592559814,-0.11263632774353,0.275025500450283,"fixation","sub05",0.95,100,90,86,"left","up",3,"left"
90,665.832654599566,665.940952299628,-8.66857314109802,-3.99992167949677,0.0675135021686554,0.115641399514675,-0.0643074512481689,-0.0794160962104797,0.108297700062394,"fixation","sub05",0.95,100,90,86,"left","up",3,"left"
91,668.590902899858,669.007616599556,0.0494738072156906,-0.900093510746956,0.0807427111834288,0.136579817184806,0.096353143453598,-0.133359581232071,0.416713699698448,"fixation","sub05",0.3,90,27,100,"right","right",3,"noFix"
91,669.049301299732,669.257628799416,8.31287050247192,-4.83015441894531,0.033753746509552,0.0552799341201782,0.0751216411590576,0.0961620807647705,0.208327499683946,"fixation","sub05",0.3,90,27,100,"right","right",3,"right"
91,669.324285299983,669.515928000212,-0.273867666721344,9.94646453857422,0.0729889586023986,0.253248538255691,-0.145242210477591,-0.147195816040039,0.19164270022884,"fixation","sub05",0.3,90,27,100,"right","right",3,"up"
92,671.190917499829,671.54094820004,-0.25495482608676,-0.991039305925369,0.0420236728861928,0.142925236093998,-0.049898412078619,0.231245309114456,0.350030700210482,"fixation","sub05",0,100,0,90,"up","up",3,"noFix"
92,671.590909699909,671.865972999483,0.00600907951593399,11.0816769599915,0.0529855325683951,0.0798750297546387,0.0465202229097486,0.120618581771851,0.275063299573958,"fixation","sub05",0,100,0,90,"up","up",3,"up"
92,671.932627399918,672.190942000132,9.09682989120483,-5.37441468238831,0.0535959583282471,0.05926788854599,0.0789034366607666,-0.268512964248657,0.258314600214362,"fixation","sub05",0,100,0,90,"up","up",3,"right"
92,672.26599110011,672.299260299653,-0.428773313760757,9.78949499130249,0.0798074710071087,0.0748478459358215,-0.108382612466812,0.159105777740479,0.0332691995427012,"too short","sub05",0,100,0,90,"up","up",3,"up"
93,674.165854099672,674.57425259985,-0.146789766848087,-0.665523588657379,0.0773937370240688,0.0411915271818638,-0.0628527123481035,0.200471311807632,0.408398500178009,"fixation","sub05",0.5,100,90,45,"up","up",4,"noFix"
93,674.615902999882,674.774251499679,7.59759593009949,-4.2521378993988,0.0342139766693115,0.0982888313770294,-0.0536215305328369,0.119358658790588,0.158348499797285,"fixation","sub05",0.5,100,90,45,"up","up",4,"right"
93,674.857575499918,675.024239599705,-7.75304615497589,-6.00181615352631,0.0542866570472717,0.0489823453903198,-0.0702815055847168,-0.0758422613143921,0.166664099786431,"fixation","sub05",0.5,100,90,45,"up","up",4,"left"
93,675.115884599742,675.449209999759,-0.642973974347115,11.4513864517212,0.0281001309424639,0.0442340568065643,-0.0415034890174866,0.130630970001221,0.333325400017202,"fixation","sub05",0.5,100,90,45,"up","up",4,"up"
93,675.515890799463,675.682511499617,-8.4868540763855,-5.15564656257629,0.0423249146461487,0.0631915097236633,-0.0686378479003906,-0.130192875862122,0.166620700154454,"fixation","sub05",0.5,100,90,45,"up","up",4,"left"
94,677.332488500047,677.465864399914,0.115978476591408,-0.809424266219139,0.0548428865469061,0.0800945404529571,0.0669794047717005,0.123806551098824,0.133375899866223,"fixation","sub05",0.95,90,100,86,"left","left",3,"noFix"
94,677.490890299901,677.715782100335,0.681073784828186,1.31557786464691,0.052890766954422,0.0706290252864361,0.0606771558523178,-0.175640493631363,0.224891800433397,"fixation","sub05",0.95,90,100,86,"left","left",3,"noFix"
94,677.76584589947,677.957493900321,-0.719503611326218,9.95404005050659,0.0557841282784939,0.0420689955711365,-0.0678678154945374,0.0980372428894043,0.191648000851274,"fixation","sub05",0.95,90,100,86,"left","left",3,"up"
94,678.01585880015,678.232500199694,-8.35534858703613,-2.25668436288834,0.0767128031730652,0.0725127611160278,-0.0520250797271729,-0.171393305063248,0.216641399543732,"fixation","sub05",0.95,90,100,86,"left","left",3,"left"
94,678.30752030015,678.54914249992,8.02675676345825,-5.73614013195038,0.0316360515117645,0.116378669142723,0.098721981048584,0.154191136360168,0.241622199770063,"fixation","sub05",0.95,90,100,86,"left","left",3,"right"
95,680.240794699639,680.62421459984,0.285213740542531,-0.958035722374916,0.117068421337847,0.125456351146102,0.102853117510676,-0.228021234273911,0.383419900201261,"fixation","sub05",0.3,90,100,27,"left","left",3,"noFix"
95,680.665874499828,680.807516299654,7.29660654067993,-4.73678159713745,0.0579342108249664,0.0481817145824432,-0.0712265968322754,0.0576187372207642,0.141641799826175,"fixation","sub05",0.3,90,100,27,"left","left",3,"right"
95,680.890867100097,681.082521699835,0.692831546068192,11.5415635108948,0.0542697563141584,0.0653463200569153,0.0504034981131554,0.122910737991333,0.191654599737376,"fixation","sub05",0.3,90,100,27,"left","left",3,"up"
95,681.157454600092,681.47418509936,-8.19401836395264,-5.56189727783203,0.091585094833374,0.0831843037605286,-0.0503621101379395,-0.127172708511353,0.316730499267578,"fixation","sub05",0.3,90,100,27,"left","left",3,"left"
96,683.407447600272,683.815807499923,0.0432071443647146,-0.662121653556824,0.0531186327455565,0.139716107216477,0.102026570821181,0.228937909007072,0.408359899651259,"fixation","sub05",0.3,27,90,100,"right","right",3,"noFix"
96,683.857483800035,684.090814599767,8.02592265605927,-3.93965089321136,0.0751322201013565,0.117368588161469,0.0733989477157593,0.121425449848175,0.233330799732357,"fixation","sub05",0.3,27,90,100,"right","right",3,"right"
96,684.149127599318,684.390737900045,-7.97127246856689,-5.01948046684265,0.0263925383090973,0.0622431245326996,-0.180754423141479,-0.159129858016968,0.241610300727189,"fixation","sub05",0.3,27,90,100,"right","right",3,"left"
96,684.4241245999,684.49915639963,-8.58681130409241,-2.48397043347359,0.0241415815830231,0.0841629556238651,-0.0396335124969482,0.145952880382538,0.0750317997299135,"too short","sub05",0.3,27,90,100,"right","right",3,"left"
97,686.057421599515,686.432493499946,0.134260479360819,-1.11039307713509,0.0416531716043595,0.0901247389376163,0.0566430559847504,-0.176516689360142,0.375071900431067,"fixation","sub05",0.7,100,90,63,"up","up",3,"noFix"
97,686.474163299892,686.640811599791,7.03894150257111,-5.22114872932434,0.0402118148803711,0.0438690893411636,0.0597809553146362,0.0676740407943726,0.166648299898952,"fixation","sub05",0.7,100,90,63,"up","up",3,"right"
97,686.699133399874,686.707481099758,-7.32343149185181,-4.54645276069641,0,0,-0.166584968566895,0.0189799070358276,0.00834769988432527,"blink","sub05",0.7,100,90,63,"up","up",3,"left"
97,686.715819299687,686.84913709946,-7.05304253101349,-4.35944557189941,0.0505298781394958,0.0720343267679214,-0.116736650466919,-0.0654976367950439,0.133317799773067,"fixation","sub05",0.7,100,90,63,"up","up",3,"left"
97,686.915790099651,687.157480499707,-1.74378561973572,10.6740069389343,0.0370175984144211,0.0728103907585144,0.0872303247451782,0.225180625915527,0.241690400056541,"fixation","sub05",0.7,100,90,63,"up","up",3,"up"
97,687.190814299509,687.307435699739,0.854001075029373,12.0498542785645,0.0465333960235119,0.0729030023574829,-0.0876031666994095,-0.0920341014862061,0.116621400229633,"fixation","sub05",0.7,100,90,63,"up","up",3,"up"
98,689.749040599912,689.999098599888,0.449171843007207,-0.944167718291283,0.05824583328031,0.115526065818965,-0.089921873062849,-0.204661644995213,0.250057999975979,"fixation","sub05",0,0,100,90,"left","left",3,"noFix"
98,690.015771999955,690.165765599813,-0.0480342321097851,-1.06154118478298,0.0641746408335865,0.0901320957273245,-0.0573123022913933,-0.137251459062099,0.149993599858135,"fixation","sub05",0,0,100,90,"left","left",3,"noFix"
98,690.207406699657,690.382419399917,-7.77588200569153,-3.38709330558777,0.0632600847244263,0.03532902739048,-0.10391628742218,-0.0442239046096802,0.175012700259686,"fixation","sub05",0,0,100,90,"left","left",3,"left"
98,690.449093799572,690.599104399793,7.84623908996582,-5.126131772995,0.0265837706565857,0.0398802512168884,0.164759516716003,0.0319827795028687,0.150010600220412,"fixation","sub05",0,0,100,90,"left","left",3,"right"
99,692.4490493997,692.824096799828,0.0977822169661522,-1.08455774188042,0.0513799960613251,0.0818420983493328,0.049424085766077,0.16381148993969,0.375047400128096,"fixation","sub05",0,90,0,100,"up","right",3,"noFix"
99,692.882382199634,693.124084399547,-0.334341809153557,9.72458934783936,0.102155641789734,0.0769849822998047,-0.0756885185837746,0.116897583007812,0.241702199913561,"fixation","sub05",0,90,0,100,"up","right",3,"up"
99,693.157414399553,693.265758499969,1.40415132045746,11.6360139846802,0.0887835939645767,0.0487052175521851,0.0430882573127747,-0.137856960296631,0.108344100415707,"fixation","sub05",0,90,0,100,"up","right",3,"up"
99,693.332425100263,693.557417700067,9.40354585647583,-4.9562041759491,0.0632675077915192,0.0717594965457916,0.0726311206817627,0.103840351104736,0.224992599803954,"fixation","sub05",0,90,0,100,"up","right",3,"right"
100,695.215686999727,695.615742799826,0.0379219064489007,-0.771362368017435,0.0807457212813198,0.136150151945651,-0.0919057601131499,-0.229715365916491,0.400055800098926,"fixation","sub05",0,90,100,0,"left","left",4,"noFix"
100,695.665738199838,695.882404499687,-0.436789736151695,10.3404188156128,0.0375523519702256,0.130138384437561,-0.0413789451122284,0.130531787872314,0.216666299849749,"fixation","sub05",0,90,100,0,"left","left",4,"up"
100,695.940768700093,696.232402899768,-8.80924606323242,-3.81274712085724,0.0621650055885315,0.167856578993797,-0.0877091884613037,0.200462222099304,0.291634199675173,"fixation","sub05",0,90,100,0,"left","left",4,"left"
101,699.190694499761,699.607375799678,0.501613392028958,-0.840900227427483,0.0768181490049697,0.098612927788496,0.107706485316157,0.184604346752167,0.4166812999174,"fixation","sub05",0.95,90,100,86,"left","left",2,"noFix"
101,699.657409899868,699.82406379981,8.29408073425293,-4.0854594707489,0.0668874901771545,0.153404485952854,0.0754096508026123,0.146526098251343,0.166653899941593,"fixation","sub05",0.95,90,100,86,"left","left",2,"right"
101,699.890739599708,700.099042600021,-0.284053169190884,10.8273391723633,0.12186469129622,0.0562180684089661,-0.104678492527455,0.0926966667175293,0.208303000312299,"fixation","sub05",0.95,90,100,86,"left","left",2,"up"
101,700.174066099804,700.399043899961,-8.74173974990845,-6.82680892944336,0.0368481050491333,0.0996550292015076,0.0833079814910889,-0.220660209655762,0.224977800156921,"fixation","sub05",0.95,90,100,86,"left","left",2,"left"
101,700.432396300137,700.59906819975,-8.91841697692871,-4.02777969837189,0.0414129378318787,0.0539538562059402,0.058506965637207,0.236095786094666,0.166671899612993,"fixation","sub05",0.95,90,100,86,"left","left",2,"left"
102,703.390596499667,703.773998699617,-0.183720542117953,-1.02923181653023,0.0473607210836839,0.0654962174087763,-0.0479375780560076,-0.19076269865036,0.383402199950069,"fixation","sub05",0.3,100,27,90,"right","up",3,"noFix"
102,703.815664600115,703.990657899529,7.30568099021912,-4.67139601707458,0.0461834956169128,0.053208544921875,0.0866876840591431,-0.109244227409363,0.174993299413472,"fixation","sub05",0.3,100,27,90,"right","up",3,"right"
102,704.082321399357,704.398989699781,-0.547493073157966,11.2575170993805,0.0662172670276835,0.130885993337631,-0.069229775108397,0.087918758392334,0.316668300423771,"fixation","sub05",0.3,100,27,90,"right","up",3,"up"
102,704.465648799669,704.757272799965,8.9270122051239,-4.45479965209961,0.049055869102478,0.163204701912403,0.0561642646789551,0.190619826316833,0.291624000295997,"fixation","sub05",0.3,100,27,90,"right","up",3,"right"
103,706.273932599463,706.340622199699,0.225995594635606,-0.932583451271057,0.0383497379478067,0.0542129124104977,-0.0502635668963194,-0.0949714630842209,0.0666896002367139,"fixation","sub05",0,0,90,100,"right","right",3,"noFix"
103,706.357295399997,706.623941800091,-0.0294149718247354,-0.827805608510971,0.10522285628831,0.116872303104401,-0.0748538868501782,0.153650671243668,0.266646400094032,"fixation","sub05",0,0,90,100,"right","right",3,"noFix"
103,706.823959500063,706.86560569983,1.34512972831726,-0.977396056056023,0.101198762047291,0.156893658873439,-0.13323175907135,0.161323964595795,0.0416461997665465,"too short","sub05",0,0,90,100,"right","right",3,"noFix"
103,706.915632099379,707.132276999764,9.27166414260864,-4.16151458024979,0.0200507646560669,0.119533119177818,0.0795707702636719,-0.22235780954361,0.21664490038529,"fixation","sub05",0,0,90,100,"right","right",3,"right"
103,707.207310599741,707.557320399676,-7.63993191719055,-3.93241786956787,0.0437671105384827,0.0858175484418869,-0.105713725090027,0.138719618320465,0.350009799934924,"fixation","sub05",0,0,90,100,"right","right",3,"left"
104,709.282222599722,709.665592699777,-0.0407691397122107,-0.835815951228142,0.0492270616024383,0.0759552968502045,-0.102733425796032,0.125212743878365,0.38337010005489,"fixation","sub05",0.95,100,86,90,"left","up",3,"noFix"
104,709.707272199914,709.890593300108,7.85162556171417,-5.19190204143524,0.0353173625707626,0.0690532583713531,0.0855730772018433,-0.108465075492859,0.183321100194007,"fixation","sub05",0.95,100,86,90,"left","up",3,"right"
104,709.973936500028,710.132216999773,-0.75897753238678,11.5964727401733,0.0736263095498085,0.086862610244751,-0.0443171784281731,0.205088138580322,0.15828049974516,"fixation","sub05",0.95,100,86,90,"left","up",3,"up"
104,710.198935699649,710.640602299944,-8.63907551765442,-5.49464297294617,0.0635456960678101,0.120547958493233,0.0804452896118164,0.206918597221375,0.441666600294411,"fixation","sub05",0.95,100,86,90,"left","up",3,"left"
105,712.315574899781,712.548877599649,-0.0283005018718541,-0.594484470784664,0.0529423694215715,0.102276001520455,0.0523695755982772,-0.0836492329835892,0.233302699867636,"fixation","sub05",0.7,90,63,100,"right","right",3,"noFix"
105,712.573895500042,712.698898199946,-0.719648391008377,-0.150031277909875,0.0425404928863049,0.0645674696546048,-0.0653950423002243,-0.148055077996105,0.125002699904144,"fixation","sub05",0.7,90,63,100,"right","right",3,"noFix"
105,712.740544799715,712.948890599888,-0.935397803783417,9.67766904830933,0.0789512997508049,0.131760854816437,0.0818456262350082,0.105932712554932,0.208345800172538,"fixation","sub05",0.7,90,63,100,"right","right",3,"up"
105,712.990550700109,713.098900499754,0.131779206451029,12.177011013031,0.0524207726170309,0.0891828489303589,-0.059077424928546,-0.0458347797393799,0.108349799644202,"fixation","sub05",0.7,90,63,100,"right","right",3,"up"
105,713.157210200094,713.398891599849,7.69708466529846,-4.46391099691391,0.0361733129024506,0.124065078377724,-0.0465377569198608,-0.114855527877808,0.24168139975518,"fixation","sub05",0.7,90,63,100,"right","right",3,"right"
105,713.482181000058,713.640494599938,-7.14142107963562,-5.11447191238403,0.0357376495599747,0.0605029455184936,-0.0490832328796387,0.0640969276428223,0.158313599880785,"fixation","sub05",0.7,90,63,100,"right","right",3,"left"
106,715.16553189978,715.557195399888,0.0673291925340891,-0.62198980152607,0.0745747209755704,0.038424844032526,0.059370597708039,-0.118449337780476,0.391663500107825,"fixation","sub05",0.95,86,90,100,"right","right",3,"noFix"
106,715.623854999896,715.665520799346,1.67846298217773,8.49115943908691,0.035171022105217,0.118187246417999,0.0291670560836792,0.0854249000549316,0.0416657994501293,"too short","sub05",0.95,86,90,100,"right","right",3,"up"
106,715.69881760003,715.932157499716,-1.8489890396595,12.0182404518127,0.032611610430479,0.170304246997833,-0.068473607301712,0.0774390697479248,0.233339899685234,"fixation","sub05",0.95,86,90,100,"right","right",3,"up"
106,715.998875400051,716.157151299994,-8.99323463439941,-5.05569982528687,0.0461764260292053,0.085679868221283,0.0685350894927979,-0.109712958335876,0.158275899942964,"fixation","sub05",0.95,86,90,100,"right","right",3,"left"
106,716.232204800006,716.515523999929,7.9597362279892,-5.5201712846756,0.0855884938001633,0.0673309300661087,0.12739896774292,0.208876609802246,0.283319199923426,"fixation","sub05",0.95,86,90,100,"right","right",3,"right"
106,716.607181899715,716.790510800201,-0.74539116024971,11.4700517654419,0.0323495938360691,0.095649400806427,-0.0382858365774155,0.131360530853271,0.183328900486231,"fixation","sub05",0.95,86,90,100,"right","right",3,"up"
107,718.240541699808,718.673844999634,-0.0971756391227245,-0.700266353785992,0.0446316382683814,0.0599891521856189,0.0638240301050246,0.0754245966672897,0.433303299825639,"fixation","sub05",0.7,90,100,63,"left","left",3,"noFix"
107,718.723833200056,718.907172899693,-0.265257200226188,10.4284293651581,0.0624473831478506,0.196104000377655,-0.0708853080868721,0.185088157653809,0.183339699637145,"fixation","sub05",0.7,90,100,63,"left","left",3,"up"
107,718.965481900144,719.132163699716,-8.98560881614685,-4.42998474836349,0.0564852988243103,0.159484243011475,0.0447323322296143,0.207050025463104,0.166681799571961,"fixation","sub05",0.7,90,100,63,"left","left",3,"left"
107,719.215484499931,719.348796099424,8.50924253463745,-4.86078357696533,0.0268856420516968,0.110046262693405,-0.0604062080383301,0.152829170227051,0.133311599493027,"fixation","sub05",0.7,90,100,63,"left","left",3,"right"
108,722.357168899849,722.740507899784,-0.0452019516378641,-1.14914324879646,0.05208083245866,0.0573195101737976,0.0610592868179083,0.127503752708435,0.383338999934494,"fixation","sub05",0,0,100,90,"left","left",3,"noFix"
108,722.782175799832,722.965510999784,7.38866019248962,-3.7229785323143,0.0814094837665558,0.0798017711520195,0.0923497676849365,-0.22418487071991,0.183335199952126,"fixation","sub05",0,0,100,90,"left","left",3,"right"
108,723.01551359985,723.340514099691,-8.00182271003723,-4.53247022628784,0.0413811246871948,0.0837751445531845,-0.121062278747559,0.0796381831169128,0.325000499840826,"fixation","sub05",0,0,100,90,"left","left",3,"left"
108,723.415511100087,723.57384019997,7.81795692443848,-5.58039999008179,0.0443411610603332,0.0869799654006958,0.125749707221985,0.124189972877502,0.158329099882394,"fixation","sub05",0,0,100,90,"left","left",3,"right"
108,723.607148699462,723.607148699462,-2.65796077251434,-4.33227872848511,0,0,3.82777017354965,-0.658755660057068,0,"blink","sub05",0,0,100,90,"left","left",3,"noFix"
109,724.998828299809,725.023823400028,0.495876044034958,-1.06751435995102,0.0295761945784092,0.00789814338684082,0.0235801935195923,-0.0495056062936783,0.0249951002188027,"too short","sub05",0.85,100,90,76,"left","up",3,"noFix"
109,725.040483499877,725.473800499458,-0.0963106714189053,-0.563230082392693,0.0624983283642679,0.290720191986859,0.0471518670674413,-0.18229515850544,0.433316999580711,"fixation","sub05",0.85,100,90,76,"left","up",3,"noFix"
109,725.515462799929,725.707102099899,7.18162536621094,-4.22514522075653,0.0533845776557922,0.0598972585916519,0.0602993965148926,0.0774644613265991,0.19163929997012,"fixation","sub05",0.85,100,90,76,"left","up",3,"right"
109,725.79878859967,725.957117299549,-0.723625868558884,11.0892853736877,0.0228278091698885,0.0580830256462097,-0.0569439083337784,-0.0921688079833984,0.158328699879348,"fixation","sub05",0.85,100,90,76,"left","up",3,"up"
109,726.023781799711,726.232111399528,-8.74300193786621,-5.0662260055542,0.0376264666557312,0.0853737550735474,-0.1245276927948,-0.14610481262207,0.208329599816352,"fixation","sub05",0.85,100,90,76,"left","up",3,"left"
109,726.240417599678,726.440434900112,-8.64602327346802,-5.16590428352356,0.0556553292274475,0.105730279397964,0.126628875732422,0.118825078010559,0.200017300434411,"fixation","sub05",0.85,100,90,76,"left","up",3,"left"
110,727.598794000223,728.007099199574,0.450472325086594,-1.20256033539772,0.0786251708328724,0.0975169207692146,0.135932993143797,0.172808557748795,0.408305199351162,"fixation","sub05",0.7,100,63,90,"right","up",3,"noFix"
110,728.048759699799,728.248739499599,7.263756275177,-4.80034124851227,0.0578453107595444,0.0550560049295425,0.0794111490249634,-0.0823280811309814,0.199979799799621,"fixation","sub05",0.7,100,63,90,"right","up",3,"right"
110,728.282064599916,728.407068799715,10.3908524513245,-5.17196106910706,0.0910980002403259,0.0452100133895874,-0.0609786510467529,-0.0834099054336548,0.12500419979915,"fixation","sub05",0.7,100,63,90,"right","up",3,"right"
110,728.473735299427,728.690405499656,-0.49425733089447,10.8281407356262,0.0559352434772998,0.11854037232399,-0.117413634434342,0.0998466014862061,0.216670200228691,"fixation","sub05",0.7,100,63,90,"right","up",3,"up"
110,728.757076200098,728.85707469983,-8.05865025520325,-5.88363265991211,0.0182872560024261,0.147003239393234,0.0588552951812744,-0.112476110458374,0.0999984997324646,"fixation","sub05",0.7,100,63,90,"right","up",3,"left"
111,730.365435800049,730.373766100034,0.288442306220531,-1.17695796489716,0,0,0.182376788929105,-0.162564516067505,0.00833029998466372,"blink","sub05",0.85,90,100,76,"left","left",3,"noFix"
111,730.382100499701,730.782092799898,-0.102020105347037,-0.810866385698318,0.062470147013152,0.0447513959795237,0.0528815167490393,0.0887216776609421,0.399992300197482,"fixation","sub05",0.85,90,100,76,"left","left",3,"noFix"
111,730.840402300004,731.015420899726,0.295371755957603,10.1295652389526,0.057468855214119,0.0622738772392273,0.0579597093164921,0.180832624435425,0.175018599722534,"fixation","sub05",0.85,90,100,76,"left","left",3,"up"
111,731.082087100018,731.215417200234,-8.72447657585144,-4.29497599601746,0.0828841997623444,0.112413337397575,-0.0755648612976074,-0.142453491687775,0.133330100215971,"fixation","sub05",0.85,90,100,76,"left","left",3,"left"
111,731.3070704001,731.440412200056,7.662752866745,-4.79678177833557,0.0400032620429993,0.16780938949585,0.0636857748031616,0.105375647544861,0.133341799955815,"fixation","sub05",0.85,90,100,76,"left","left",3,"right"
112,732.790429799818,733.173736099619,-0.0572132393717766,-1.2309755384922,0.0439661636173725,0.0724561602294445,0.122592099010944,-0.198272630572319,0.383306299801916,"fixation","sub05",0.5,100,90,45,"up","up",3,"noFix"
112,733.223731899634,733.432059699669,0.137126719579101,10.171905040741,0.0361758286815137,0.0676396943092346,0.0552309677004814,0.091050386428833,0.208327800035477,"fixation","sub05",0.5,100,90,45,"up","up",3,"up"
112,733.490390999708,733.732054399792,-7.77757549285889,-4.26424884796143,0.0609267673015594,0.0666828256130218,-0.0824990272521973,0.138335108757019,0.24166340008378,"fixation","sub05",0.5,100,90,45,"up","up",3,"left"
112,733.807054199744,733.982050799299,0.264815211296082,11.521032333374,0.0673539504110813,0.0711433819770813,0.0746096521615982,0.217399120330811,0.174996599555016,"fixation","sub05",0.5,100,90,45,"up","up",3,"up"
112,734.040383599699,734.123707899824,9.37899112701416,-6.4842324256897,0.0299093047142029,0.153595629930496,0.135267496109009,-0.129109621047974,0.0833243001252413,"too short","sub05",0.5,100,90,45,"up","up",3,"right"
113,735.873727499507,735.940375999548,-0.201228966005147,-1.15990000963211,0.0179860018154606,0.0837245528161526,0.137332148849964,-0.146151661872864,0.0666485000401735,"too short","sub05",0,90,0,100,"up","right",3,"noFix"
113,735.948713399936,736.240379799623,-0.212277419865131,-0.939932823181152,0.0312476549908519,0.0500257723510265,-0.12933877389878,-0.0849530622363091,0.291666399687529,"fixation","sub05",0,90,0,100,"up","right",3,"noFix"
113,736.290375299752,736.532045300119,-0.948614537715912,10.6378870010376,0.137553233134747,0.246816273880005,0.0771992802619934,0.140598773956299,0.241670000366867,"fixation","sub05",0,90,0,100,"up","right",3,"up"
113,736.598712899722,736.848715099506,9.8648669719696,-5.37063908576965,0.0429406757354736,0.10379356584549,0.0822975635528564,-0.0868810415267944,0.250002199783921,"fixation","sub05",0,90,0,100,"up","right",3,"right"
113,736.882049799897,737.032039499842,8.14906930923462,-3.12999582290649,0.0478406069755554,0.0564884801387787,0.103432297706604,0.160241603851318,0.149989699944854,"fixation","sub05",0,90,0,100,"up","right",3,"right"
114,738.357010799926,738.782007699832,0.0467818602919579,-0.919070780277252,0.0340990378763527,0.0616955849647522,-0.0620172657072544,-0.284596398472786,0.424996899906546,"fixation","sub05",0.85,100,90,76,"left","up",2,"noFix"
114,738.823673699982,739.023657000158,7.26107859611511,-5.35476672649384,0.0594115779161453,0.0575839127540588,-0.11366856098175,-0.152210831642151,0.199983300175518,"fixation","sub05",0.85,100,90,76,"left","up",2,"right"
114,739.073667699471,739.240327699576,-7.90325546264648,-4.0660395026207,0.0669816924333572,0.0750601986765861,-0.158075571060181,-0.111116468906403,0.166660000104457,"fixation","sub05",0.85,100,90,76,"left","up",2,"left"
114,739.306997099426,739.631991499569,-1.12431100010872,12.3403344154358,0.0307884079456329,0.113412446880341,0.100849829614162,0.245518445968628,0.324994400143623,"fixation","sub05",0.85,100,90,76,"left","up",2,"up"
114,739.70698899962,739.881982800085,-9.50586080551147,-4.98250210285187,0.0633318410396576,0.219660750317574,-0.0675718784332275,0.1799236536026,0.174993800465018,"fixation","sub05",0.85,100,90,76,"left","up",2,"left"
115,741.382018100005,741.773664799985,-0.434911817312241,-0.759619757533073,0.0390296085990965,0.0904942574501038,-0.067370442673564,-0.184228129684925,0.391646699979901,"fixation","sub05",0.3,100,27,90,"up","up",3,"noFix"
115,741.815328999888,741.98198989965,7.48058128356934,-4.51803755760193,0.0501954866409302,0.0547302736759186,0.0722924470901489,-0.0839914083480835,0.166660899762064,"fixation","sub05",0.3,100,27,90,"up","up",3,"right"
115,742.065315599553,742.348649599589,-0.479085806757212,12.1790564060211,0.0332734563946724,0.0580073810577393,-0.0695318505167961,0.137538433074951,0.28333400003612,"fixation","sub05",0.3,100,27,90,"up","up",3,"up"
115,742.415314199869,742.540291300043,8.69263553619385,-6.6167653799057,0.0425772989273071,0.0592221129655838,0.0826835632324219,-0.161596417427063,0.124977100174874,"fixation","sub05",0.3,100,27,90,"up","up",3,"right"
116,744.131979200058,744.456981300376,-0.335869550704956,-0.796177715063095,0.0583429655492306,0.0603182967245579,0.0391010716557503,0.241503432393074,0.32500210031867,"fixation","sub05",0.85,90,100,76,"left","left",3,"noFix"
116,744.465314399917,744.540287899785,-0.352492794394493,-0.741756618022919,0.0451496346920729,0.0142692116439342,0.0564602762460709,-0.24309204518795,0.0749734998680651,"fixation","sub05",0.85,90,100,76,"left","left",3,"noFix"
116,744.5819404996,744.731978799682,8.27996277809143,-5.15871036052704,0.0433210195541382,0.0321745773553848,-0.0804691314697266,-0.161228775978088,0.150038300082088,"fixation","sub05",0.85,90,100,76,"left","left",3,"right"
116,744.823646499775,744.98197069997,-1.45290815830231,11.5502505302429,0.0429817677140236,0.0359530952453613,0.0312237441539764,0.1187744140625,0.158324200194329,"fixation","sub05",0.85,90,100,76,"left","left",3,"up"
116,745.040318399668,745.406980399974,-8.21550452709198,-4.11707186698914,0.0451463871002197,0.105934943962097,-0.0569593906402588,0.179516434669495,0.366662000305951,"fixation","sub05",0.85,90,100,76,"left","left",3,"left"
116,745.490296499338,745.490296499338,6.35524821281433,-4.45432281494141,0,0,0.163226962089539,-0.0363186597824097,0,"blink","sub05",0.85,90,100,76,"left","left",3,"right"
117,747.64859719947,747.823596999981,-0.219278033822775,-0.808747321367264,0.0258758605292067,0.0912294945716858,-0.049263940192759,-0.140950486063957,0.174999800510705,"fixation","sub05",0.5,100,45,90,"up","up",3,"noFix"
117,747.87358880043,748.02357379999,2.95260792970657,3.14479529857635,0.0279118810772896,0.115317347288132,0.0535592436790466,0.138048052787781,0.14998499955982,"fixation","sub05",0.5,100,45,90,"up","up",3,"noFix"
117,748.065237599891,748.273570000194,0.845403954386711,10.4160513877869,0.0444901305288076,0.0772557475090027,-0.0872028134763241,0.0958437919616699,0.208332400303334,"fixation","sub05",0.5,100,45,90,"up","up",3,"up"
117,748.331897399854,748.540215999819,8.74112129211426,-5.37488746643066,0.0562986617088318,0.105441840219498,0.0547044277191162,0.15994131565094,0.208318599965423,"fixation","sub05",0.5,100,45,90,"up","up",3,"right"
